typ_bw,FID,rvs_str,key_str,bez_str,richtung_str,km_von,km_bis,bez_bw,nr_bw,baujahr_bw,breite_bw,hoehe_bw,laenge_bw,alter_bw,wandflaeche_bw,old_bw
bruecke,bruecke.246,8    -L  90 -    -,L90,Buchbodener Straße,RFB 1,0,0.565,Seebergtobelbrücke,L090 002,1975.0,6.0,,565.0,47.0,,True
bruecke,bruecke.516,8    -L  90 -    -,L90,Buchbodener Straße,RFB 1,2,2.33,Grenztobelbrücke,L090 003,1991.0,6.0,,330.0,31.0,,True
bruecke,bruecke.648,8    -L  90 -    -,L90,Buchbodener Straße,RFB 1,0,0.186,Buchholzgrabendurchlass,L090 001,1975.0,6.0,,186.0,47.0,,True
bruecke,bruecke.344,8    -L  91 -    -,L91,Nüziderser Straße,RFB 1,0,0.863,Galgentobelbrücke,L091 001,2004.0,6.0,,863.0,18.0,,False
bruecke,bruecke.561,8    -L  91 -    -,L91,Nüziderser Straße,RFB 1,2,3.193,Mühlbachdurchlass,L091 002,1992.0,6.0,,1193.0,30.0,,True
bruecke,bruecke.156,8    -L  92 -    -,L92,Stallehrer Straße,RFB 1,0,0.402,Alfenzbrücke,L092 001,1891.0,6.0,,402.0,131.0,,True
bruecke,bruecke.612,8    -L  92 -    -,L92,Stallehrer Straße,RFB 1,0,0.361,Überführung L92,S16 021,1972.0,6.0,,361.0,50.0,,True
bruecke,bruecke.204,8    -L  94 -    -,L94,Bartholomäberger Straße,RFB 1,10,10.816,Muttatobelbrücke,L094 007,1945.0,6.0,,816.0,77.0,,True
bruecke,bruecke.263,8    -L  94 -    -,L94,Bartholomäberger Straße,RFB 1,4,4.332,Fritzentobelbrücke,L094 004,2002.0,6.0,,332.0,20.0,,False
bruecke,bruecke.532,8    -L  94 -    -,L94,Bartholomäberger Straße,RFB 1,8,8.157,Ganttobelbrücke,L094 006,1983.0,6.0,,157.0,39.0,,True
bruecke,bruecke.581,8    -L  94 -    -,L94,Bartholomäberger Straße,RFB 1,0,0.827,Regenzombrücke,L094 002,1998.0,6.0,,827.0,24.0,,True
bruecke,bruecke.629,8    -L  94 -    -,L94,Bartholomäberger Straße,RFB 1,7,7.732,Tschannatobelbrücke,L094 005,2002.0,6.0,,732.0,20.0,,False
bruecke,bruecke.666,8    -L  94 -    -,L94,Bartholomäberger Straße,RFB 1,2,2.799,Grappatobelbrücke,L094 003,1983.0,6.0,,799.0,39.0,,True
bruecke,bruecke.35,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,5,5.13,Kuenzentobelbrücke,L095 007,1961.0,6.0,,130.0,61.0,,True
bruecke,bruecke.36,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,3,3.1,Litzbrücke in der Höll,L095 004,2016.0,6.0,,100.0,6.0,,False
bruecke,bruecke.229,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,1,2.739,Hangbrücke 1,L095 002,1975.0,6.0,,1739.0,47.0,,True
bruecke,bruecke.240,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,5,5.977,Mesmertobelbrücke,L095 008,1961.0,6.0,,977.0,61.0,,True
bruecke,bruecke.278,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,1,1.157,Litzbrücke,L095 001,2004.0,6.0,,157.0,18.0,,False
bruecke,bruecke.309,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,6,6.421,Endbachbrücke,L095 009,1961.0,6.0,,421.0,61.0,,True
bruecke,bruecke.338,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,4,4.447,Hofstattbrücke,L095 006,1964.0,6.0,,447.0,58.0,,True
bruecke,bruecke.387,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,3,3.567,Wasserstallbrücke,L095 005,1964.0,6.0,,567.0,58.0,,True
bruecke,bruecke.467,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,1,1.541,Spargewölbemauer (Gehsteig),L095 011,1990.0,6.0,,541.0,32.0,,True
bruecke,bruecke.476,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,2,2.833,Hangbrücke 2,L095 003,1975.0,6.0,,833.0,47.0,,True
bruecke,bruecke.555,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,5,5.475,Feschatobelbrücke,L095 012,2005.0,6.0,,475.0,17.0,,False
bruecke,bruecke.556,8    -L  95 -    -,L95,Silbertaler Straße,RFB 1,1,1.076,Privatzugang u Kellerdecke Dönz Prof 56-59,L095 013,2022.0,6.0,,76.0,0.0,,False
bruecke,bruecke.12,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,15,15.78,Radonatobelbrücke,L097 014,2008.0,6.0,,780.0,14.0,,False
bruecke,bruecke.42,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,15,15.109,Langbrücke,L097 013,1999.0,6.0,,109.0,23.0,,True
bruecke,bruecke.63,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,11,11.637,Schmiedetobeldurchlass (und Betriebsumkehr S16),S16 002,1979.0,6.0,,637.0,43.0,,True
bruecke,bruecke.93,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,8,8.211,Alfenzbrücke Gavril,L097 023,1971.0,6.0,,211.0,51.0,,True
bruecke,bruecke.108,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,3,3.285,Spannerbachbrücke (Grubsertobelbach),L097 002,1931.0,6.0,,285.0,91.0,,True
bruecke,bruecke.126,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,17,17.782,Glongtobelbrücke DW15,L097 015,1980.0,6.0,,782.0,42.0,,True
bruecke,bruecke.141,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,10,10.508,Alfenzbrücke,L097 019,1995.0,6.0,,508.0,27.0,,True
bruecke,bruecke.171,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,12,12.451,Rotrüfetobelbrücke,L097 008,1996.0,6.0,,451.0,26.0,,True
bruecke,bruecke.286,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,8,8.169,Anschlussbauwerk Braz Ost,S16 008,1970.0,6.0,,169.0,52.0,,True
bruecke,bruecke.370,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,12,12.969,Winkeltobelbrücke,L097 009,1954.0,6.0,,969.0,68.0,,True
bruecke,bruecke.402,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,18,18.553,Spreubachbrücke,L097 016,2003.0,6.0,,553.0,19.0,,False
bruecke,bruecke.417,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,13,13.142,Herrentobelbrücke,L097 010,1954.0,6.0,,142.0,68.0,,True
bruecke,bruecke.446,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,14,14.599,Klemmebachbrücke,L097 011,1954.0,6.0,,599.0,68.0,,True
bruecke,bruecke.500,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,5,5.624,Mühletobelbrücke,L097 004,1976.0,6.0,,624.0,46.0,,True
bruecke,bruecke.548,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,6,6.826,Masonbachbrücke,L097 005,1976.0,6.0,,826.0,46.0,,True
bruecke,bruecke.576,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,4,4.633,Almeintobelbrücke,L097 003,2000.0,6.0,,633.0,22.0,,False
bruecke,bruecke.606,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,9,9.64,Brücke über den Wirtschaftsweg 4,S16 005,1996.0,6.0,,640.0,26.0,,True
bruecke,bruecke.642,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,21,21.381,Wäldlebachbrücke,L097 018,1955.0,6.0,,381.0,67.0,,True
bruecke,bruecke.660,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,11,11.934,Kleine Engelbrücke,L097 007,2007.0,6.0,,934.0,15.0,,False
bruecke,bruecke.118,8    -P 188 -    -,P188,Silvretta Hochalpenstraße (Illwerke),RFB 1,11,11.934,Illbrücke,P188 005,2022.0,7.5,,934.0,0.0,,False
bruecke,bruecke.185,8    -P 188 -    -,P188,Silvretta Hochalpenstraße (Illwerke),RFB 1,11,11.934,Illbrücke,P188 003,2022.0,7.5,,934.0,0.0,,False
bruecke,bruecke.355,8    -P 188 -    -,P188,Silvretta Hochalpenstraße (Illwerke),RFB 1,11,11.934,Illbrücke,P188 002,2022.0,7.5,,934.0,0.0,,False
bruecke,bruecke.623,8    -P 188 -    -,P188,Silvretta Hochalpenstraße (Illwerke),RFB 1,11,11.934,Illbrücke,P188 004,2022.0,7.5,,934.0,0.0,,False
bruecke,bruecke.633,8    -P 188 -    -,P188,Silvretta Hochalpenstraße (Illwerke),RFB 1,11,11.934,Illbrücke,P188 001,2022.0,7.5,,934.0,0.0,,False
bruecke,bruecke.526,8    -P  82 -    -,P82,Lünersee Straße (Illwerke),RFB 1,11,0.009,Illwerkebrücke (Palüdbach),L082 016,2022.0,7.5,,10991.0,0.0,,False
galerie,galerie.8,8    -L 193 -    -,L193,Faschinastraße,RFB 1,26,27.783,Hahnenköpflegalerie,B193 G01,1985.0,,5.8,1783.0,37.0,10341.4,True
galerie,galerie.45,8    -L 197 -    -,L197,Arlbergstraße,RFB 1,17,17.917,Ralegg - Galerie,B197 G01,1995.0,,5.8,917.0,27.0,5318.599999999999,True
galerie,galerie.46,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,1,1.248,Verwehungs - Holzgalerie,B198 G02,1939.0,,5.8,248.0,83.0,1438.3999999999999,True
galerie,galerie.2,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,1,1.764,Steinbruchgalerie,B198 G06,1999.0,,5.8,764.0,23.0,4431.2,True
galerie,galerie.6,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.092,Hölltobel Lawinengalerie,B198 G09,2009.0,,5.8,92.0,13.0,533.6,False
galerie,galerie.9,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,1,1.706,Galerie Große Dohle,B198 G05,2005.0,,5.8,706.0,17.0,4094.7999999999997,False
galerie,galerie.11,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.131,Hölltobelgalerie Verlängerung 1981,B198 G09a,1981.0,,5.8,131.0,41.0,759.8,True
galerie,galerie.14,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,1,1.172,Leerle Holzgalerie,B198 G01,1934.0,,5.8,172.0,88.0,997.6,True
galerie,galerie.22,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,6,7.843,Monzabongalerie,B198 G17,1975.0,,5.8,1843.0,47.0,10689.4,True
galerie,galerie.24,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.585,Gafeli Galerie Verlängerung,B198 G16,1986.0,,5.8,585.0,36.0,3393.0,True
galerie,galerie.26,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.371,Flexentor Naturstein,B198 G12,1964.0,,5.8,371.0,58.0,2151.7999999999997,True
galerie,galerie.27,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.301,Steinschlaggalerie Gafeli,B198 G11,1970.0,,5.8,301.0,52.0,1745.8,True
galerie,galerie.28,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.537,Gafeli Tunnelgalerie,B198 G15,1970.0,,5.8,537.0,52.0,3114.6,True
galerie,galerie.30,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.271,Galerie Weißer Tunnel,B198 G10,1980.0,,5.8,271.0,42.0,1571.8,True
galerie,galerie.31,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.425,Flexentorgalerie,B198 G13,1965.0,,5.8,425.0,57.0,2465.0,True
galerie,galerie.33,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,1,1.355,Holzgalerie Hohe Seite,B198 G03,1988.0,,5.8,355.0,34.0,2059.0,True
galerie,galerie.38,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,1,1.518,Tunnelgalerie Hohe Seite,B198 G04,1952.0,,5.8,518.0,70.0,3004.4,True
galerie,galerie.40,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,1,2.003,Höllwandgalerie,B198 G08,2007.0,,5.8,1003.0,15.0,5817.4,False
galerie,galerie.41,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.47,Gafeli Galerie,B198 G14,1972.0,,5.8,470.0,50.0,2726.0,True
galerie,galerie.5,8    -L   2 -    -,L2,Langener Straße,RFB 1,6,6.338,Steinschlaggalerie,L002 G01,1971.0,,7.8,338.0,51.0,2636.4,True
galerie,galerie.1,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,40,40.605,Galerie Fluhfelsen - Verlängerung 1987,B200 G02a,1987.0,,6.0,605.0,35.0,3630.0,True
galerie,galerie.3,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,49,49.892,Riesegalerie Verlängerung,B200 G04,1984.0,,8.0,892.0,38.0,7136.0,True
galerie,galerie.4,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,50,50.721,Schrofengalerie,B200 G06,1963.0,,7.0,721.0,59.0,5047.0,True
galerie,galerie.7,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,61,61.772,Lärchengalerie Verlängerung,B200 G18,1989.0,,7.0,772.0,33.0,5404.0,True
galerie,galerie.10,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,29,29.392,Klauserwald Galerie,B200 G01,1980.0,,7.0,392.0,42.0,2744.0,True
galerie,galerie.15,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,60,61.371,Holzbodengalerie,B200 G09,1977.0,,7.0,1371.0,45.0,9597.0,True
galerie,galerie.17,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,51,51.44,Immaschmiedlerloch,B200 G08,1971.0,,7.0,440.0,51.0,3080.0,True
galerie,galerie.18,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,49,49.816,Riesegalerie,B200 G03,1979.0,,7.0,816.0,43.0,5712.0,True
galerie,galerie.19,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,50,50.509,Schrofengalerie Verlängerung Nord,B200 G13,2000.0,,7.0,509.0,22.0,3563.0,False
galerie,galerie.20,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,61,61.548,Lärchengalerie,B200 G10,1977.0,,10.0,548.0,45.0,5480.0,True
galerie,galerie.21,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,40,40.543,Galerie Fluhfelsen,B200 G02,1968.0,,4.0,543.0,54.0,2172.0,True
galerie,galerie.29,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,61,62.131,Birkengalerie,B200 G12,1968.0,,10.0,1131.0,54.0,11310.0,True
galerie,galerie.32,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,61,61.908,Töbelegalerie,B200 G11,1977.0,,10.0,908.0,45.0,9080.0,True
galerie,galerie.34,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,51,51.367,Plattensteg Lawinengalerie,B200 G15,2000.0,,8.0,367.0,22.0,2936.0,False
galerie,galerie.36,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,50,50.82,Schrofengalerie Verlängerung Süd,B200 G14,2000.0,,8.0,820.0,22.0,6560.0,False
galerie,galerie.39,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,50,51.204,Alter Stall,B200 G07,1969.0,,8.0,1204.0,53.0,9632.0,True
galerie,galerie.42,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,49,49.98,Hummelwaldgalerie,B200 G05,1979.0,,8.0,980.0,43.0,7840.0,True
galerie,galerie.43,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,51,51.701,Sulztobel Lawinengalerie,B200 G16,2001.0,,10.0,701.0,21.0,7010.0,False
galerie,galerie.44,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,61,61.474,Holzbodengalerie Verlängerung,B200 G17,1989.0,,10.0,474.0,33.0,4740.0,True
galerie,galerie.37,8    -L 201 -    -,L201,Kleinwalsertalstraße,RFB 1,11,11.868,Galerie Baad,B201 G01,1974.0,,4.0,868.0,48.0,3472.0,True
galerie,galerie.25,8    -L  51 -    -,L51,Laternser Straße,RFB 1,4,5.003,Galerie Schwarze Rüfe,L051 G01,1981.0,,4.0,1003.0,41.0,4012.0,True
galerie,galerie.16,8    -L   7 -    -,L7,Schwarzachtobelstraße,RFB 1,1,1.337,Galerie Kreuzfelsen,L007 G01,1971.0,,3.0,337.0,51.0,1011.0,True
galerie,galerie.12,8    -L  82 -    -,L82,Brandner Straße,RFB 1,8,9.067,Daleugalerie,L082 G01,1987.0,,3.0,1067.0,35.0,3201.0,True
galerie,galerie.13,8    -L  90 -    -,L90,Buchbodener Straße,RFB 1,1,1.405,Galerie Schwarze Dohle,L090 G01,1984.0,,6.0,405.0,38.0,2430.0,True
galerie,galerie.23,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,22,22.605,Großtobelgalerie Abschnitt 2 Ost,L097 G02,1977.0,,6.0,605.0,45.0,3630.0,True
galerie,galerie.35,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,22,22.191,Großtobelgalerie Abschnitt 1 West,L097 G01,1978.0,,6.0,191.0,44.0,1146.0,True
tunnel,tunnel.13,8    -L  14 -    -,L14,Bucher Straße,RFB 1,2,2.512,Ippachtunnel,L014 T01,1978.0,,,512.0,44.0,,True
tunnel,tunnel.12,8    -L 188 -    -,L188,Montafoner Straße,RFB 1,70,70.775,Gortnieltunnel,B188 T01,1988.0,,,775.0,34.0,,True
tunnel,tunnel.28,8    -L 188 -    -,L188,Montafoner Straße,RFB 1,59,59.773,Tschambreutunnel,B188 T03,2006.0,,,773.0,16.0,,False
tunnel,tunnel.36,8    -L 188 -    -,L188,Montafoner Straße,RFB 1,70,71.5,Maurentobeltunnel,B188 T02,1988.0,,,1500.0,34.0,,True
tunnel,tunnel.2,8    -L 190 -    -,L190,Vorarlberger Straße,RFB 1,23,23.358,Schattenburgtunnel,B190 T01,1975.0,,,358.0,47.0,,True
tunnel,tunnel.18,8    -L 193 -    -,L193,Faschinastraße,RFB 1,25,25.578,Stutztobeltunnel,B193 T01,1996.0,,,578.0,26.0,,True
tunnel,tunnel.19,8    -L 193 -    -,L193,Faschinastraße,RFB 1,27,28.022,Hahnenköpflegalerie - Tunnelabschnitt,B193 T02,1984.0,,,1022.0,38.0,,True
tunnel,tunnel.6,8    -L 197 -    -,L197,Arlbergstraße,RFB 1,17,18.94,Passürtunnel,B197 T01,1996.0,,,1940.0,26.0,,True
tunnel,tunnel.31,8    -L 197 -    -,L197,Arlbergstraße,RFB 1,19,19.784,Fuchslochtunnel,B197 T02,1999.0,,,784.0,23.0,,True
tunnel,tunnel.10,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,1,1.21,Leerle Tunnel,B198 T01,2008.0,,,210.0,14.0,,False
tunnel,tunnel.16,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.431,Flexentortunnel 2,B198 T06,1965.0,,,431.0,57.0,,True
tunnel,tunnel.17,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,8,8.4,Schafalptobeltunnel,B198 T07,1975.0,,,400.0,47.0,,True
tunnel,tunnel.21,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.168,Weißer Tunnel Spritzbeton,B198 T04,1939.0,,,168.0,83.0,,True
tunnel,tunnel.22,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.048,Hölltobeltunnel,B198 T03,1939.0,,,48.0,83.0,,True
tunnel,tunnel.25,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,1,1.854,Steinbruchtunnel,B198 T02,1937.0,,,854.0,85.0,,True
tunnel,tunnel.26,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,2,2.395,Flexentortunnel 1,B198 T05,1941.0,,,395.0,81.0,,True
tunnel,tunnel.20,8    -L   2 -    -,L2,Langener Straße,RFB 1,7,7.24,Wirtatobeltunnel,L002 T01,1963.0,,,240.0,59.0,,True
tunnel,tunnel.1,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,51,52.053,Sulztobeltunnel,B200 T03,1984.0,,,1053.0,38.0,,True
tunnel,tunnel.3,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,50,50.618,Schrofentunnel,B200 T02,1959.0,,,618.0,63.0,,True
tunnel,tunnel.4,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,54,55.01,Bliesetunnel,B200 T05,1988.0,,,1010.0,34.0,,True
tunnel,tunnel.9,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,37,38.207,Schnepfauer Tunnel,B200 T08,2001.0,,,1207.0,21.0,,False
tunnel,tunnel.14,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,45,45.655,Himmelriesetunnel,B200 T01,1959.0,,,655.0,63.0,,True
tunnel,tunnel.24,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,1,5.317,Achraintunnel,B200 T09,2007.0,,,4317.0,15.0,,False
tunnel,tunnel.27,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,53,53.982,Litzetobeltunnel,B200 T04,1987.0,,,982.0,35.0,,True
tunnel,tunnel.33,8    -L 200 -    -,L200,Bregenzerwaldstraße,RFB 1,60,60.977,Holzbodentunnel,B200 T06,1995.0,,,977.0,27.0,,True
tunnel,tunnel.15,8    -L 200 -    -D,L200-D,Bregenzerwaldstraße,RFB 1,20,20.89,Tunnel Bühel,B200 T10,2016.0,,,890.0,6.0,,False
tunnel,tunnel.11,8    -L  51 -    -,L51,Laternser Straße,RFB 1,4,4.895,Blankentunnel,L051 T02,1986.0,,,895.0,36.0,,True
tunnel,tunnel.29,8    -L  51 -    -,L51,Laternser Straße,RFB 1,5,5.229,Schwarze Rüfe Tunnel,L051 T03,1952.0,,,229.0,70.0,,True
tunnel,tunnel.35,8    -L  51 -    -,L51,Laternser Straße,RFB 1,4,4.592,Suldistunnel,L051 T01,1985.0,,,592.0,37.0,,True
tunnel,tunnel.7,8    -L  53 -    -,L53,Bangser Straße,RFB 1,0,0.518,Ardetzenbergtunnel,L053 T01,1997.0,,,518.0,25.0,,True
tunnel,tunnel.5,8    -L   7 -    -,L7,Schwarzachtobelstraße,RFB 1,1,1.413,Schwarzachtobeltunnel,L007 T01,1953.0,,,413.0,69.0,,True
tunnel,tunnel.30,8    -L  82 -    -,L82,Brandner Straße,RFB 1,6,6.96,Tschapinatunnel,L082 T01,1991.0,,,960.0,31.0,,True
tunnel,tunnel.8,8    -L  87 -    -,L87,Gaiser Straße,RFB 1,0,0.445,Nenzinger Tunnel,L087 T01,1996.0,,,445.0,26.0,,True
tunnel,tunnel.23,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,22,22.392,Großtobeltunnel,L097 T02,1977.0,,,392.0,45.0,,True
tunnel,tunnel.32,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,17,17.266,Stelzistobeltunnel,L097 T01,1981.0,,,266.0,41.0,,True
tunnel,tunnel.34,8    -L  97 -    -,L97,Klostertaler Straße,RFB 1,8,8.836,Gasteltobeltunnel,L097 T03,2003.0,,,836.0,19.0,,False
unterfuehrung,unterfuehrung.15,8    -L  11 -    -,L11,Eichenberger Straße,RFB 1,5,5.556,Überführung Wirtschaftsgebäudezufahrt,L011 U01,2022.0,,,556.0,0.0,,False
unterfuehrung,unterfuehrung.59,8    -L  13 -    -,L13,Kennelbacher Straße,RFB 1,0,0.709,V20R Überführung der A14 RFB Arlberg,A 14 011 R,1963.0,,,709.0,59.0,,True
unterfuehrung,unterfuehrung.69,8    -L  13 -    -,L13,Kennelbacher Straße,RFB 1,0,0.6,V21c Überführung der Spur 1000 über die L13,A 14 017,1996.0,,,600.0,26.0,,True
unterfuehrung,unterfuehrung.72,8    -L  13 -    -,L13,Kennelbacher Straße,RFB 1,0,0.735,V20L Überführung der A14 RFB Deutschland,A 14 011 L,1950.0,,,735.0,72.0,,True
unterfuehrung,unterfuehrung.8,8    -L  18 -    -,L18,Hörbranzer Straße,RFB 1,1,1.815,V11 Unterführung der A14,A 14 005,1968.0,,,815.0,54.0,,True
unterfuehrung,unterfuehrung.6,8    -L 188 -    -,L188,Montafoner Straße,RFB 1,85,85.757,W43 Überführung der A14 und S16,A 14 146,1956.0,,,757.0,66.0,,True
unterfuehrung,unterfuehrung.5,8    -L 190 -    -,L190,Vorarlberger Straße,RFB 1,4,4.4,Unterführung der ÖBB,B190 U03,1965.0,,,400.0,57.0,,True
unterfuehrung,unterfuehrung.11,8    -L 190 -    -,L190,Vorarlberger Straße,RFB 1,4,0.011,W43 Überführung der A14 und S16,A 14 146,2003.0,,,3989.0,19.0,,False
unterfuehrung,unterfuehrung.34,8    -L 190 -    -,L190,Vorarlberger Straße,RFB 1,48,48.804,Unterführung der ÖBB,B190 U06,1992.0,,,804.0,30.0,,True
unterfuehrung,unterfuehrung.41,8    -L 190 -    -,L190,Vorarlberger Straße,RFB 1,52,52.818,Überführung der L41,B190 U07,1983.0,,,818.0,39.0,,True
unterfuehrung,unterfuehrung.48,8    -L 190 -    -,L190,Vorarlberger Straße,RFB 1,26,26.152,Unterführung der ÖBB,B190 U05,1946.0,,,152.0,76.0,,True
unterfuehrung,unterfuehrung.60,8    -L 190 -    -,L190,Vorarlberger Straße,RFB 1,2,2.788,Brücke über die ÖBB und Ill,B190 U02,1971.0,,,788.0,51.0,,True
unterfuehrung,unterfuehrung.1,8    -L 190 -    -E,L190-E,Vorarlberger Straße (Einbahn),RFB 1,22,22.446,Überführung der Brücke nach Göfis Stein,B190 U04R,1972.0,,,446.0,50.0,,True
unterfuehrung,unterfuehrung.4,8    -L 190 -    -E,L190-E,Vorarlberger Straße (Einbahn),RFB 1,53,53.613,V32 Überführung der A14,A 14 029,1955.0,,,613.0,67.0,,True
unterfuehrung,unterfuehrung.21,8    -L 190 -    -E,L190-E,Vorarlberger Straße (Einbahn),RFB 1,53,53.934,Unterführung der ÖBB,B190 U09R,1965.0,,,934.0,57.0,,True
unterfuehrung,unterfuehrung.37,8    -L 190 -    -G,L190-G,Vorarlberger Straße (Gegenfahrbahn),RFB 2,53,53.673,Unterführung der ÖBB,A 14 029,1993.0,,,673.0,29.0,,True
unterfuehrung,unterfuehrung.62,8    -L 190 -    -G,L190-G,Vorarlberger Straße (Gegenfahrbahn),RFB 2,53,53.56,V32 Überführung der A14,A 14 029,1954.0,,,560.0,68.0,,True
unterfuehrung,unterfuehrung.67,8    -L 190 -    -G,L190-G,Vorarlberger Straße (Gegenfahrbahn),RFB 2,22,22.42,Überführung der Brücke nach Göfis Stein,B190 U04L,1962.0,,,420.0,60.0,,True
unterfuehrung,unterfuehrung.32,8    -L 192 -    -,L192,Gargellener Straße,RFB 1,3,3.301,Illwerke Aquädukt,B192 U01,1963.0,,,301.0,59.0,,True
unterfuehrung,unterfuehrung.19,8    -L 193 -    -,L193,Faschinastraße,RFB 1,28,28.128,Überführung Wirtschaftsweg,B193 U02,1940.0,,,128.0,82.0,,True
unterfuehrung,unterfuehrung.31,8    -L 193 -    -,L193,Faschinastraße,RFB 1,1,1.408,ÖBB Überführung Nüziders,B193 U01,1999.0,,,408.0,23.0,,True
unterfuehrung,unterfuehrung.58,8    -L 197 -    -,L197,Arlbergstraße,RFB 1,13,13.791,Überführung Schibrücke Valfagehr,B197 U01,1963.0,,,791.0,59.0,,True
unterfuehrung,unterfuehrung.16,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,5,5.262,Überführung Schibrücke 2,B198 U02,1994.0,,,262.0,28.0,,True
unterfuehrung,unterfuehrung.23,8    -L 198 -    -,L198,Lechtalstraße,RFB 1,4,4.87,Überführung Schibrücke 1,B198 U01,1940.0,,,870.0,82.0,,True
